date	region_code	confirmed_addition
2020-08-21	Gotland	2
2020-08-20	Gotland	1
2020-08-19	Gotland	1
2020-08-18	Gotland	2
2020-08-17	Gotland	1
2020-08-16	Gotland	0
2020-08-15	Gotland	6
2020-08-14	Gotland	4
2020-08-13	Gotland	4
2020-08-12	Gotland	3
2020-08-11	Gotland	3
2020-08-10	Gotland	2
2020-08-09	Gotland	10
2020-08-08	Gotland	0
2020-08-07	Gotland	5
2020-08-06	Gotland	2
2020-08-05	Gotland	12
2020-08-04	Gotland	5
2020-08-03	Gotland	0
2020-08-02	Gotland	1
2020-08-01	Gotland	0
2020-07-31	Gotland	1
2020-07-30	Gotland	11
2020-07-29	Gotland	8
2020-07-28	Gotland	0
2020-07-27	Gotland	0
2020-07-26	Gotland	5
2020-07-25	Gotland	2
2020-07-24	Gotland	4
2020-07-23	Gotland	2
2020-07-22	Gotland	7
2020-07-21	Gotland	4
2020-07-20	Gotland	0
2020-07-19	Gotland	1
2020-07-18	Gotland	5
2020-07-17	Gotland	4
2020-07-16	Gotland	7
2020-07-15	Gotland	0
2020-07-14	Gotland	1
2020-07-13	Gotland	1
2020-07-12	Gotland	2
2020-07-11	Gotland	1
2020-07-10	Gotland	1
2020-07-09	Gotland	3
2020-07-08	Gotland	4
2020-07-07	Gotland	0
2020-07-06	Gotland	3
2020-07-05	Gotland	7
2020-07-04	Gotland	2
2020-07-03	Gotland	0
2020-07-02	Gotland	0
2020-07-01	Gotland	0
2020-06-30	Gotland	2
2020-06-29	Gotland	2
2020-06-28	Gotland	0
2020-06-27	Gotland	1
2020-06-26	Gotland	10
2020-06-25	Gotland	1
2020-06-24	Gotland	3
2020-06-23	Gotland	8
2020-06-22	Gotland	4
2020-06-21	Gotland	4
2020-06-20	Gotland	3
2020-06-19	Gotland	1
2020-06-18	Gotland	2
2020-06-17	Gotland	5
2020-06-16	Gotland	0
2020-06-15	Gotland	5
2020-06-14	Gotland	0
2020-06-13	Gotland	1
2020-06-12	Gotland	6
2020-06-11	Gotland	5
2020-06-10	Gotland	4
2020-06-09	Gotland	5
2020-06-08	Gotland	0
2020-06-07	Gotland	0
2020-06-06	Gotland	2
2020-06-05	Gotland	1
2020-06-04	Gotland	1
2020-06-03	Gotland	1
2020-06-02	Gotland	5
2020-06-01	Gotland	0
2020-05-31	Gotland	0
2020-05-30	Gotland	8
2020-05-29	Gotland	1
2020-05-28	Gotland	2
2020-05-27	Gotland	0
2020-05-26	Gotland	0
2020-05-25	Gotland	0
2020-05-24	Gotland	1
2020-05-23	Gotland	1
2020-05-22	Gotland	0
2020-05-21	Gotland	0
2020-05-20	Gotland	2
2020-05-19	Gotland	1
2020-05-18	Gotland	0
2020-05-17	Gotland	0
2020-05-16	Gotland	1
2020-05-15	Gotland	0
2020-05-14	Gotland	0
2020-05-13	Gotland	0
2020-05-12	Gotland	2
2020-05-11	Gotland	0
2020-05-10	Gotland	0
2020-05-09	Gotland	1
2020-05-08	Gotland	1
2020-05-07	Gotland	2
2020-05-06	Gotland	0
2020-05-05	Gotland	0
2020-05-04	Gotland	6
2020-05-03	Gotland	1
2020-05-02	Gotland	2
2020-05-01	Gotland	1
2020-04-30	Gotland	3
2020-04-29	Gotland	7
2020-04-28	Gotland	4
2020-04-27	Gotland	4
2020-04-26	Gotland	3
2020-04-25	Gotland	2
2020-04-24	Gotland	1
2020-04-23	Gotland	2
2020-04-22	Gotland	3
2020-04-21	Gotland	0
2020-04-20	Gotland	1
2020-04-19	Gotland	0
2020-04-18	Gotland	0
2020-04-17	Gotland	0
2020-04-16	Gotland	1
2020-04-15	Gotland	2
2020-04-14	Gotland	0
2020-04-13	Gotland	0
2020-04-12	Gotland	0
2020-04-11	Gotland	0
2020-04-10	Gotland	0
2020-04-09	Gotland	1
2020-04-08	Gotland	1
2020-04-07	Gotland	0
2020-04-06	Gotland	0
2020-04-05	Gotland	0
2020-04-04	Gotland	0
2020-04-03	Gotland	1
2020-04-02	Gotland	1
2020-04-01	Gotland	0
2020-03-31	Gotland	1
2020-03-30	Gotland	0
2020-03-29	Gotland	0
2020-03-28	Gotland	0
2020-03-27	Gotland	1
2020-03-26	Gotland	4
2020-03-25	Gotland	1
2020-03-24	Gotland	0
2020-03-23	Gotland	0
2020-03-22	Gotland	0
2020-03-21	Gotland	0
2020-03-20	Gotland	0
2020-03-19	Gotland	1
2020-03-18	Gotland	1
2020-03-17	Gotland	1
2020-03-16	Gotland	0
2020-03-15	Gotland	0
2020-03-14	Gotland	0
2020-03-13	Gotland	0
2020-03-12	Gotland	0
2020-03-11	Gotland	2
2020-03-10	Gotland	0
2020-03-09	Gotland	0
2020-03-08	Gotland	0
2020-03-07	Gotland	0
2020-03-06	Gotland	0
2020-03-05	Gotland	0
2020-03-04	Gotland	0
2020-03-03	Gotland	0
2020-03-02	Gotland	0
2020-03-01	Gotland	0
2020-02-29	Gotland	0
2020-02-28	Gotland	0
2020-02-27	Gotland	0
2020-02-26	Gotland	0
2020-02-25	Gotland	0
2020-02-24	Gotland	0
2020-02-23	Gotland	0
2020-02-22	Gotland	0
2020-02-21	Gotland	0
2020-02-20	Gotland	0
2020-02-19	Gotland	0
2020-02-18	Gotland	0
2020-02-17	Gotland	0
2020-02-16	Gotland	0
2020-02-15	Gotland	0
2020-02-14	Gotland	0
2020-02-13	Gotland	0
2020-02-12	Gotland	0
2020-02-11	Gotland	0
2020-02-10	Gotland	0
2020-02-09	Gotland	0
2020-02-08	Gotland	0
2020-02-07	Gotland	0
2020-02-06	Gotland	0
2020-02-05	Gotland	0
2020-02-04	Gotland	0
2021-02-18	Gävleborg	234
2021-02-17	Gävleborg	244
2021-02-16	Gävleborg	64
2021-02-15	Gävleborg	40
2021-02-14	Gävleborg	32
2021-02-13	Gävleborg	113
2021-02-12	Gävleborg	140
2021-02-11	Gävleborg	108
2021-02-10	Gävleborg	101
2021-02-09	Gävleborg	213
2021-02-08	Gävleborg	10
2021-02-07	Gävleborg	37
2021-02-06	Gävleborg	100
2021-02-05	Gävleborg	108
2021-02-04	Gävleborg	125
2021-02-03	Gävleborg	152
2021-02-02	Gävleborg	55
2021-02-01	Gävleborg	15
2021-01-31	Gävleborg	34
2021-01-30	Gävleborg	151
2021-01-29	Gävleborg	89
2021-01-28	Gävleborg	8
2021-01-27	Gävleborg	6
2021-01-26	Gävleborg	139
2021-01-25	Gävleborg	6
2021-01-24	Gävleborg	11
2021-01-23	Gävleborg	71
2021-01-22	Gävleborg	92
2021-01-21	Gävleborg	73
2021-01-20	Gävleborg	122
2021-01-19	Gävleborg	122
2021-01-18	Gävleborg	15
2021-01-17	Gävleborg	54
2021-01-16	Gävleborg	47
2021-01-15	Gävleborg	86
2021-01-14	Gävleborg	155
2021-01-13	Gävleborg	115
2021-01-12	Gävleborg	139
2021-01-11	Gävleborg	24
2021-01-10	Gävleborg	156
2021-01-09	Gävleborg	208
2021-01-08	Gävleborg	76
2021-01-07	Gävleborg	85
2021-01-06	Gävleborg	180
2021-01-05	Gävleborg	303
2021-01-04	Gävleborg	263
2021-01-03	Gävleborg	10
2021-01-02	Gävleborg	27
2021-01-01	Gävleborg	33
2020-12-31	Gävleborg	323
2020-12-30	Gävleborg	694
2020-12-29	Gävleborg	89
2020-12-28	Gävleborg	257
2020-12-27	Gävleborg	49
2020-12-26	Gävleborg	40
2020-12-25	Gävleborg	196
2020-12-24	Gävleborg	439
2020-12-23	Gävleborg	421
2020-12-22	Gävleborg	82
2020-12-21	Gävleborg	33
2020-12-20	Gävleborg	356
2020-12-19	Gävleborg	352
2020-12-18	Gävleborg	599
2020-12-17	Gävleborg	968
2020-12-16	Gävleborg	137
2020-12-15	Gävleborg	40
2020-12-14	Gävleborg	54
2020-12-13	Gävleborg	22
2020-12-12	Gävleborg	43
2020-12-11	Gävleborg	355
2020-12-10	Gävleborg	374
2020-12-09	Gävleborg	338
2020-12-08	Gävleborg	368
2020-12-07	Gävleborg	59
2020-12-06	Gävleborg	58
2020-12-05	Gävleborg	239
2020-12-04	Gävleborg	284
2020-12-03	Gävleborg	295
2020-12-02	Gävleborg	289
2020-12-01	Gävleborg	205
2020-11-30	Gävleborg	30
2020-11-29	Gävleborg	178
2020-11-28	Gävleborg	68
2020-11-27	Gävleborg	237
2020-11-26	Gävleborg	250
2020-11-25	Gävleborg	194
2020-11-24	Gävleborg	232
2020-11-23	Gävleborg	52
2020-11-22	Gävleborg	11
2020-11-21	Gävleborg	185
2020-11-20	Gävleborg	195
2020-11-19	Gävleborg	398
2020-11-18	Gävleborg	60
2020-11-17	Gävleborg	158
2020-11-16	Gävleborg	10
2020-11-15	Gävleborg	82
2020-11-14	Gävleborg	65
2020-11-13	Gävleborg	163
2020-11-12	Gävleborg	134
2020-11-11	Gävleborg	196
2020-11-10	Gävleborg	117
2020-11-09	Gävleborg	8
2020-11-08	Gävleborg	57
2020-11-07	Gävleborg	63
2020-11-06	Gävleborg	72
2020-11-05	Gävleborg	101
2020-11-04	Gävleborg	64
2020-11-03	Gävleborg	123
2020-11-02	Gävleborg	5
2020-11-01	Gävleborg	6
2020-10-31	Gävleborg	58
2020-10-30	Gävleborg	37
2020-10-29	Gävleborg	53
2020-10-28	Gävleborg	29
2020-10-27	Gävleborg	55
2020-10-26	Gävleborg	2
2020-10-25	Gävleborg	0
2020-10-24	Gävleborg	23
2020-10-23	Gävleborg	27
2020-10-22	Gävleborg	22
2020-10-21	Gävleborg	10
2020-10-20	Gävleborg	21
2020-10-19	Gävleborg	1
2020-10-18	Gävleborg	1
2020-10-17	Gävleborg	9
2020-10-16	Gävleborg	15
2020-10-15	Gävleborg	12
2020-10-14	Gävleborg	6
2020-10-13	Gävleborg	18
2020-10-12	Gävleborg	0
2020-10-11	Gävleborg	0
2020-10-10	Gävleborg	14
2020-10-09	Gävleborg	17
2020-10-08	Gävleborg	3
2020-10-07	Gävleborg	18
2020-10-06	Gävleborg	26
2020-10-05	Gävleborg	0
2020-10-04	Gävleborg	0
2020-10-03	Gävleborg	20
2020-10-02	Gävleborg	12
2020-10-01	Gävleborg	16
2020-09-30	Gävleborg	7
2020-09-29	Gävleborg	18
2020-09-28	Gävleborg	2
2020-09-27	Gävleborg	0
2020-09-26	Gävleborg	15
2020-09-25	Gävleborg	21
2020-09-24	Gävleborg	12
2020-09-23	Gävleborg	12
2020-09-22	Gävleborg	7
2020-09-21	Gävleborg	6
2020-09-20	Gävleborg	3
2020-09-19	Gävleborg	3
2020-09-18	Gävleborg	7
2020-09-17	Gävleborg	5
2020-09-16	Gävleborg	2
2020-09-15	Gävleborg	13
2020-09-14	Gävleborg	4
2020-09-13	Gävleborg	8
2020-09-12	Gävleborg	7
2020-09-11	Gävleborg	0
2020-09-10	Gävleborg	3
2020-09-09	Gävleborg	8
2020-09-08	Gävleborg	7
2020-09-07	Gävleborg	9
2020-09-06	Gävleborg	0
2020-09-05	Gävleborg	3
2020-09-04	Gävleborg	2
2020-09-03	Gävleborg	6
2020-09-02	Gävleborg	9
2020-09-01	Gävleborg	2
2020-08-31	Gävleborg	1
2020-08-30	Gävleborg	3
2020-08-29	Gävleborg	1
2020-08-28	Gävleborg	4
2020-08-27	Gävleborg	1
2020-08-26	Gävleborg	16
2020-08-25	Gävleborg	3
2020-08-24	Gävleborg	0
2020-08-23	Gävleborg	1
2020-08-22	Gävleborg	8
2020-08-21	Gävleborg	5
2020-08-20	Gävleborg	8
2020-08-19	Gävleborg	4
2020-08-18	Gävleborg	3
2020-08-17	Gävleborg	5
2020-08-16	Gävleborg	0
2020-08-15	Gävleborg	3
2020-08-14	Gävleborg	10
2020-08-13	Gävleborg	8
2020-08-12	Gävleborg	9
2020-08-11	Gävleborg	14
2020-08-10	Gävleborg	0
2020-08-09	Gävleborg	0
2020-08-08	Gävleborg	19
2020-08-07	Gävleborg	1
2020-08-06	Gävleborg	9
2020-08-05	Gävleborg	2
2020-08-04	Gävleborg	4
2020-08-03	Gävleborg	0
2020-08-02	Gävleborg	0
2020-08-01	Gävleborg	5
2020-07-31	Gävleborg	4
2020-07-30	Gävleborg	3
2020-07-29	Gävleborg	5
2020-07-28	Gävleborg	4
2020-07-27	Gävleborg	1
2020-07-26	Gävleborg	0
2020-07-25	Gävleborg	7
2020-07-24	Gävleborg	9
2020-07-23	Gävleborg	23
2020-07-22	Gävleborg	11
2020-07-21	Gävleborg	13
2020-07-20	Gävleborg	1
2020-07-19	Gävleborg	6
2020-07-18	Gävleborg	15
2020-07-17	Gävleborg	10
2020-07-16	Gävleborg	10
2020-07-15	Gävleborg	20
2020-07-14	Gävleborg	8
2020-07-13	Gävleborg	20
2020-07-12	Gävleborg	6
2020-07-11	Gävleborg	86
2020-07-10	Gävleborg	33
2020-07-09	Gävleborg	25
2020-07-08	Gävleborg	50
2020-07-07	Gävleborg	13
2020-07-06	Gävleborg	19
2020-07-05	Gävleborg	49
2020-07-04	Gävleborg	13
2020-07-03	Gävleborg	69
2020-07-02	Gävleborg	7
2020-07-01	Gävleborg	56
2020-06-30	Gävleborg	8
2020-06-29	Gävleborg	27
2020-06-28	Gävleborg	5
2020-06-27	Gävleborg	2
2020-06-26	Gävleborg	84
2020-06-25	Gävleborg	85
2020-06-24	Gävleborg	136
2020-06-23	Gävleborg	52
2020-06-22	Gävleborg	9
2020-06-21	Gävleborg	12
2020-06-20	Gävleborg	31
2020-06-19	Gävleborg	30
2020-06-18	Gävleborg	65
2020-06-17	Gävleborg	41
2020-06-16	Gävleborg	38
2020-06-15	Gävleborg	23
2020-06-14	Gävleborg	35
2020-06-13	Gävleborg	44
2020-06-12	Gävleborg	56
2020-06-11	Gävleborg	52
2020-06-10	Gävleborg	66
2020-06-09	Gävleborg	12
2020-06-08	Gävleborg	15
2020-06-07	Gävleborg	21
2020-06-06	Gävleborg	37
2020-06-05	Gävleborg	43
2020-06-04	Gävleborg	44
2020-06-03	Gävleborg	31
2020-06-02	Gävleborg	46
2020-06-01	Gävleborg	9
2020-05-31	Gävleborg	12
2020-05-30	Gävleborg	26
2020-05-29	Gävleborg	30
2020-05-28	Gävleborg	27
2020-05-27	Gävleborg	30
2020-05-26	Gävleborg	22
2020-05-25	Gävleborg	18
2020-05-24	Gävleborg	8
2020-05-23	Gävleborg	22
2020-05-22	Gävleborg	23
2020-05-21	Gävleborg	25
2020-05-20	Gävleborg	25
2020-05-19	Gävleborg	34
2020-05-18	Gävleborg	15
2020-05-17	Gävleborg	7
2020-05-16	Gävleborg	24
2020-05-15	Gävleborg	30
2020-05-14	Gävleborg	40
2020-05-13	Gävleborg	30
2020-05-12	Gävleborg	27
2020-05-11	Gävleborg	12
2020-05-10	Gävleborg	6
2020-05-09	Gävleborg	51
2020-05-08	Gävleborg	23
2020-05-07	Gävleborg	36
2020-05-06	Gävleborg	23
2020-05-05	Gävleborg	14
2020-05-04	Gävleborg	23
2020-05-03	Gävleborg	8
2020-05-02	Gävleborg	14
2020-05-01	Gävleborg	21
2020-04-30	Gävleborg	21
2020-04-29	Gävleborg	21
2020-04-28	Gävleborg	16
2020-04-27	Gävleborg	11
2020-04-26	Gävleborg	6
2020-04-25	Gävleborg	23
2020-04-24	Gävleborg	19
2020-04-23	Gävleborg	13
2020-04-22	Gävleborg	22
2020-04-21	Gävleborg	22
2020-04-20	Gävleborg	4
2020-04-19	Gävleborg	8
2020-04-18	Gävleborg	29
2020-04-17	Gävleborg	24
2020-04-16	Gävleborg	21
2020-04-15	Gävleborg	17
2020-04-14	Gävleborg	11
2020-04-13	Gävleborg	11
2020-04-12	Gävleborg	17
2020-04-11	Gävleborg	10
2020-04-10	Gävleborg	18
2020-04-09	Gävleborg	18
2020-04-08	Gävleborg	17
2020-04-07	Gävleborg	16
2020-04-06	Gävleborg	12
2020-04-05	Gävleborg	7
2020-04-04	Gävleborg	12
2020-04-03	Gävleborg	16
2020-04-02	Gävleborg	17
2020-04-01	Gävleborg	30
2020-03-31	Gävleborg	14
2020-03-30	Gävleborg	10
2020-03-29	Gävleborg	11
2020-03-28	Gävleborg	12
2020-03-27	Gävleborg	9
2020-03-26	Gävleborg	5
2020-03-25	Gävleborg	7
2020-03-24	Gävleborg	5
2020-03-23	Gävleborg	3
2020-03-22	Gävleborg	0
2020-03-21	Gävleborg	4
2020-03-20	Gävleborg	5
2020-03-19	Gävleborg	0
2020-03-18	Gävleborg	2
2020-03-17	Gävleborg	4
2020-03-16	Gävleborg	2
2020-03-15	Gävleborg	0
2020-03-14	Gävleborg	1
2020-03-13	Gävleborg	1
2020-03-12	Gävleborg	2
2020-03-11	Gävleborg	1
2020-03-10	Gävleborg	0
2020-03-09	Gävleborg	0
2020-03-08	Gävleborg	0
2020-03-07	Gävleborg	0
2020-03-06	Gävleborg	2
2020-03-05	Gävleborg	0
2020-03-04	Gävleborg	0
2020-03-03	Gävleborg	0
2020-03-02	Gävleborg	0
2020-03-01	Gävleborg	0
2020-02-29	Gävleborg	0
2020-02-28	Gävleborg	0
2020-02-27	Gävleborg	0
2020-02-26	Gävleborg	0
2020-02-25	Gävleborg	0
2020-02-24	Gävleborg	0
2020-02-23	Gävleborg	0
2020-02-22	Gävleborg	0
2020-02-21	Gävleborg	0
2020-02-20	Gävleborg	0
2020-02-19	Gävleborg	0
2020-02-18	Gävleborg	0
2020-02-17	Gävleborg	0
2020-02-16	Gävleborg	0
2020-02-15	Gävleborg	0
2020-02-14	Gävleborg	0
2020-02-13	Gävleborg	0
2020-02-12	Gävleborg	0
2020-02-11	Gävleborg	0
2020-02-10	Gävleborg	0
2020-02-09	Gävleborg	0
2020-02-08	Gävleborg	0
2020-02-07	Gävleborg	0
2020-02-06	Gävleborg	0
2020-02-05	Gävleborg	0
2020-02-04	Gävleborg	0
2021-02-18	Halland	187
2021-02-17	Halland	262
2021-02-16	Halland	274
2021-02-15	Halland	174
2021-02-14	Halland	21
2021-02-13	Halland	12
2021-02-12	Halland	223
2021-02-11	Halland	219
2021-02-10	Halland	198
2021-02-09	Halland	314
2021-02-08	Halland	191
2021-02-07	Halland	10
2021-02-06	Halland	23
2021-02-05	Halland	174
2021-02-04	Halland	166
2021-02-03	Halland	207
2021-02-02	Halland	321
2021-02-01	Halland	148
2021-01-31	Halland	23
2021-01-30	Halland	21
2021-01-29	Halland	251
2021-01-28	Halland	114
2021-01-27	Halland	282
2021-01-26	Halland	226
2021-01-25	Halland	210
2021-01-24	Halland	16
2021-01-23	Halland	52
2021-01-22	Halland	184
2021-01-21	Halland	210
2021-01-20	Halland	212
2021-01-19	Halland	300
2021-01-18	Halland	183
2021-01-17	Halland	10
2021-01-16	Halland	41
2021-01-15	Halland	203
2021-01-14	Halland	226
2021-01-13	Halland	267
2021-01-12	Halland	397
2021-01-11	Halland	359
2021-01-10	Halland	16
2021-01-09	Halland	48
2021-01-08	Halland	281
2021-01-07	Halland	471
2021-01-06	Halland	48
2021-01-05	Halland	431
2021-01-04	Halland	930
2021-01-03	Halland	30
2021-01-02	Halland	44
2021-01-01	Halland	18
2020-12-31	Halland	44
2020-12-30	Halland	501
2020-12-29	Halland	535
2020-12-28	Halland	855
2020-12-27	Halland	31
2020-12-26	Halland	27
2020-12-25	Halland	28
2020-12-24	Halland	21
2020-12-23	Halland	495
2020-12-22	Halland	250
2020-12-21	Halland	266
2020-12-20	Halland	12
2020-12-19	Halland	21
2020-12-18	Halland	330
2020-12-17	Halland	216
2020-12-16	Halland	290
2020-12-15	Halland	277
2020-12-14	Halland	52
2020-12-13	Halland	19
2020-12-12	Halland	265
2020-12-11	Halland	183
2020-12-10	Halland	131
2020-12-09	Halland	234
2020-12-08	Halland	105
2020-12-07	Halland	257
2020-12-06	Halland	8
2020-12-05	Halland	6
2020-12-04	Halland	121
2020-12-03	Halland	199
2020-12-02	Halland	43
2020-12-01	Halland	209
2020-11-30	Halland	478
2020-11-29	Halland	2
2020-11-28	Halland	7
2020-11-27	Halland	158
2020-11-26	Halland	80
2020-11-25	Halland	222
2020-11-24	Halland	137
2020-11-23	Halland	172
2020-11-22	Halland	16
2020-11-21	Halland	39
2020-11-20	Halland	116
2020-11-19	Halland	162
2020-11-18	Halland	130
2020-11-17	Halland	51
2020-11-16	Halland	25
2020-11-15	Halland	6
2020-11-14	Halland	12
2020-11-13	Halland	293
2020-11-12	Halland	243
2020-11-11	Halland	42
2020-11-10	Halland	45
2020-11-09	Halland	345
2020-11-08	Halland	9
2020-11-07	Halland	21
2020-11-06	Halland	89
2020-11-05	Halland	112
2020-11-04	Halland	63
2020-11-03	Halland	147
2020-11-02	Halland	116
2020-11-01	Halland	6
2020-10-31	Halland	23
2020-10-30	Halland	147
2020-10-29	Halland	83
2020-10-28	Halland	34
2020-10-27	Halland	99
2020-10-26	Halland	75
2020-10-25	Halland	2
2020-10-24	Halland	5
2020-10-23	Halland	53
2020-10-22	Halland	33
2020-10-21	Halland	35
2020-10-20	Halland	35
2020-10-19	Halland	32
2020-10-18	Halland	5
2020-10-17	Halland	1
2020-10-16	Halland	29
2020-10-15	Halland	6
2020-10-14	Halland	44
2020-10-13	Halland	17
2020-10-12	Halland	36
2020-10-11	Halland	4
2020-10-10	Halland	2
2020-10-09	Halland	22
2020-10-08	Halland	26
2020-10-07	Halland	30
2020-10-06	Halland	40
2020-10-05	Halland	31
2020-10-04	Halland	1
2020-10-03	Halland	2
2020-10-02	Halland	18
2020-10-01	Halland	30
2020-09-30	Halland	32
2020-09-29	Halland	22
2020-09-28	Halland	51
2020-09-27	Halland	1
2020-09-26	Halland	2
2020-09-25	Halland	16
2020-09-24	Halland	33
2020-09-23	Halland	20
2020-09-22	Halland	3
2020-09-21	Halland	32
2020-09-20	Halland	0
2020-09-19	Halland	1
2020-09-18	Halland	36
2020-09-17	Halland	11
2020-09-16	Halland	15
2020-09-15	Halland	8
2020-09-14	Halland	13
2020-09-13	Halland	5
2020-09-12	Halland	1
2020-09-11	Halland	14
2020-09-10	Halland	9
2020-09-09	Halland	18
2020-09-08	Halland	16
2020-09-07	Halland	16
2020-09-06	Halland	2
2020-09-05	Halland	3
2020-09-04	Halland	8
2020-09-03	Halland	27
2020-09-02	Halland	6
2020-09-01	Halland	19
2020-08-31	Halland	28
2020-08-30	Halland	4
2020-08-29	Halland	4
2020-08-28	Halland	1
2020-08-27	Halland	10
2020-08-26	Halland	16
2020-08-25	Halland	20
2020-08-24	Halland	21
2020-08-23	Halland	3
2020-08-22	Halland	2
2020-08-21	Halland	29
2020-08-20	Halland	10
2020-08-19	Halland	4
2020-08-18	Halland	39
2020-08-17	Halland	12
2020-08-16	Halland	1
2020-08-15	Halland	1
2020-08-14	Halland	12
2020-08-13	Halland	12
2020-08-12	Halland	11
2020-08-11	Halland	33
2020-08-10	Halland	21
2020-08-09	Halland	2
2020-08-08	Halland	2
2020-08-07	Halland	25
2020-08-06	Halland	19
2020-08-05	Halland	30
2020-08-04	Halland	7
2020-08-03	Halland	14
2020-08-02	Halland	1
2020-08-01	Halland	1
2020-07-31	Halland	14
2020-07-30	Halland	16
2020-07-29	Halland	15
2020-07-28	Halland	6
2020-07-27	Halland	7
2020-07-26	Halland	1
2020-07-25	Halland	1
2020-07-24	Halland	5
2020-07-23	Halland	4
2020-07-22	Halland	5
2020-07-21	Halland	7
2020-07-20	Halland	8
2020-07-19	Halland	1
2020-07-18	Halland	0
2020-07-17	Halland	12
2020-07-16	Halland	5
2020-07-15	Halland	8
2020-07-14	Halland	5
2020-07-13	Halland	4
2020-07-12	Halland	1
2020-07-11	Halland	3
2020-07-10	Halland	14
2020-07-09	Halland	4
2020-07-08	Halland	6
2020-07-07	Halland	28
2020-07-06	Halland	0
2020-07-05	Halland	0
2020-07-04	Halland	1
2020-07-03	Halland	17
2020-07-02	Halland	36
2020-07-01	Halland	3
2020-06-30	Halland	52
2020-06-29	Halland	54
2020-06-28	Halland	1
2020-06-27	Halland	32
2020-06-26	Halland	70
2020-06-25	Halland	24
2020-06-24	Halland	17
2020-06-23	Halland	86
2020-06-22	Halland	10
2020-06-21	Halland	3
2020-06-20	Halland	6
2020-06-19	Halland	9
2020-06-18	Halland	23
2020-06-17	Halland	25
2020-06-16	Halland	47
2020-06-15	Halland	9
2020-06-14	Halland	4
2020-06-13	Halland	24
2020-06-12	Halland	24
2020-06-11	Halland	29
2020-06-10	Halland	26
2020-06-09	Halland	28
2020-06-08	Halland	17
2020-06-07	Halland	8
2020-06-06	Halland	19
2020-06-05	Halland	23
2020-06-04	Halland	22
2020-06-03	Halland	11
2020-06-02	Halland	31
2020-06-01	Halland	22
2020-05-31	Halland	7
2020-05-30	Halland	11
2020-05-29	Halland	17
2020-05-28	Halland	27
2020-05-27	Halland	34
2020-05-26	Halland	21
2020-05-25	Halland	8
2020-05-24	Halland	2
2020-05-23	Halland	6
2020-05-22	Halland	8
2020-05-21	Halland	10
2020-05-20	Halland	42
2020-05-19	Halland	14
2020-05-18	Halland	19
2020-05-17	Halland	4
2020-05-16	Halland	8
2020-05-15	Halland	22
2020-05-14	Halland	13
2020-05-13	Halland	7
2020-05-12	Halland	13
2020-05-11	Halland	10
2020-05-10	Halland	4
2020-05-09	Halland	5
2020-05-08	Halland	15
2020-05-07	Halland	15
2020-05-06	Halland	23
2020-05-05	Halland	21
2020-05-04	Halland	10
2020-05-03	Halland	2
2020-05-02	Halland	8
2020-05-01	Halland	2
2020-04-30	Halland	8
2020-04-29	Halland	10
2020-04-28	Halland	10
2020-04-27	Halland	18
2020-04-26	Halland	5
2020-04-25	Halland	2
2020-04-24	Halland	17
2020-04-23	Halland	18
2020-04-22	Halland	19
2020-04-21	Halland	17
2020-04-20	Halland	10
2020-04-19	Halland	6
2020-04-18	Halland	7
2020-04-17	Halland	9
2020-04-16	Halland	15
2020-04-15	Halland	6
2020-04-14	Halland	6
2020-04-13	Halland	3
2020-04-12	Halland	3
2020-04-11	Halland	2
2020-04-10	Halland	4
2020-04-09	Halland	12
2020-04-08	Halland	9
2020-04-07	Halland	13
2020-04-06	Halland	10
2020-04-05	Halland	3
2020-04-04	Halland	2
2020-04-03	Halland	13
2020-04-02	Halland	9
2020-04-01	Halland	4
2020-03-31	Halland	7
2020-03-30	Halland	5
2020-03-29	Halland	2
2020-03-28	Halland	6
2020-03-27	Halland	3
2020-03-26	Halland	9
2020-03-25	Halland	7
2020-03-24	Halland	0
2020-03-23	Halland	4
2020-03-22	Halland	1
2020-03-21	Halland	3
2020-03-20	Halland	5
2020-03-19	Halland	2
2020-03-18	Halland	2
2020-03-17	Halland	3
2020-03-16	Halland	1
2020-03-15	Halland	2
2020-03-14	Halland	0
2020-03-13	Halland	9
2020-03-12	Halland	9
2020-03-11	Halland	16
2020-03-10	Halland	1
2020-03-09	Halland	4
2020-03-08	Halland	1
2020-03-07	Halland	0
2020-03-06	Halland	0
2020-03-05	Halland	0
2020-03-04	Halland	0
2020-03-03	Halland	0
2020-03-02	Halland	0
2020-03-01	Halland	0
2020-02-29	Halland	0
2020-02-28	Halland	0
2020-02-27	Halland	0
2020-02-26	Halland	0
2020-02-25	Halland	0
2020-02-24	Halland	0
2020-02-23	Halland	0
2020-02-22	Halland	0
2020-02-21	Halland	0
2020-02-20	Halland	0
2020-02-19	Halland	0
2020-02-18	Halland	0
2020-02-17	Halland	0
2020-02-16	Halland	0
2020-02-15	Halland	0
2020-02-14	Halland	0
2020-02-13	Halland	0
2020-02-12	Halland	0
2020-02-11	Halland	0
2020-02-10	Halland	0
2020-02-09	Halland	0
2020-02-08	Halland	0
2020-02-07	Halland	0
2020-02-06	Halland	0
2020-02-05	Halland	0
2020-02-04	Halland	0
2021-02-18	Jämtland	38
2021-02-17	Jämtland	104
2021-02-16	Jämtland	9
2021-02-15	Jämtland	7
2021-02-14	Jämtland	5
2021-02-13	Jämtland	40
2021-02-12	Jämtland	32
2021-02-11	Jämtland	37
2021-02-10	Jämtland	42
